customer_id,age,income,previous_purchases,discount,sales,gender_Male
-1.7303196219213355,1.1128817500082018,-0.6215095335933308,-0.9251695170119489,-0.5824898106341612,-0.6243483766516517,True
-1.7268555185741457,0.37165239739850314,1.8379315331041588,1.4741290229567983,-0.5824898106341612,0.06398826472870235,False
-1.7233914152269558,-0.666068696255075,-1.5227835901353384,0.5144096069692994,-0.07376508518947889,0.15989629379266257,False
-1.719927311879766,1.4093734910520812,-2.280689319871656,0.9942693149630488,-0.5824898106341612,0.041033228264213926,False
-1.7164632085325762,-1.184929243081864,0.38313408662878035,2.433848438944297,-1.5999392615235257,-0.3388254573399291,True
-1.7129991051853863,-0.2213310846892558,-0.5678606499583428,0.03454989897554999,-0.5824898106341612,-0.7765434129367552,True
-1.7095350018381965,1.1128817500082018,-1.091958517574844,0.5144096069692994,-0.07376508518947889,0.11933191428692241,True
-1.7060708984910065,-0.36957695521119555,0.6540186183351687,-1.4050292250056984,0.9436843656998856,-0.13443129703968676,True
-1.7026067951438166,-0.07308521416731607,0.18506096537218503,0.03454989897554999,-0.5824898106341612,0.03914651293836546,True
-1.6991426917966268,-0.9625604372989545,-0.6304729983206748,-0.9251695170119489,0.43495964025520334,0.03568753484097722,True
-1.695678588449437,-0.9625604372989545,-1.353485216333285,-0.44530980901819944,1.452409091144568,0.1359978996652499,True
-1.6922144851022471,0.001037721093653793,0.8196741334714731,2.433848438944297,0.43495964025520334,1.5686437370927944,True
-1.6887503817550573,0.8905129442252921,0.5953122651134257,-0.9251695170119489,0.43495964025520334,0.23096257106628498,False
-1.6852862784078675,1.1870046852691716,-0.16116539403565328,-1.4050292250056984,0.9436843656998856,0.18348023536576744,False
-1.6818221750606774,0.001037721093653793,1.8030837842456413,0.5144096069692994,-1.0912145360788434,0.5441573151571181,True
-1.6783580717134876,-1.5555439193867133,-1.1412733886830586,-0.44530980901819944,1.452409091144568,0.3444799431714969,True
-1.6748939683662978,-0.14720814942828594,-1.6010293408263887,-0.44530980901819944,0.43495964025520334,0.18631030835454013,False
